Aceleracao X,Aceleracao Y,Aceleracao Z,Temperatura,Velocidade X,Velocidade Y,Velocidade Z,Roll,Pitch,Yall,Magnetico X,Magnetico Y,Magnetico Z,Pressao do Ar,Altitude,Longitude,Latitude,Velocidade GPS,Angulo,Horario,RPM,Velocidade Hall,Temperatura Disco,Pressao Freio
0.019140625,1.4211914062500002,7.9625,34.7,2.38037109375,2.13623046875,-5.67626953125,3.6309814453125,-0.8734130859375,70.0543212890625,10.6292724609375,6.1468505859375,14.7271728515625,1.0019343696027634,42949656.66,3809663398.0,4033562007.0,21.705,160.66,09:32:28.066336,1132.08,22.76,72.0,1.2919999999999998
0.019140625,1.4211914062500002,7.9625,34.7,2.38037109375,2.13623046875,-5.67626953125,3.658447265625,-0.845947265625,69.9774169921875,10.601806640625,6.2127685546875,14.8809814453125,1.0019343696027634,42949656.66,3809663398.0,4033562007.0,21.705,160.58,09:32:28.078151,1111.11,22.34,72.0,1.28
0.23447265625000002,1.36376953125,8.61328125,34.66,-0.67138671875,0.79345703125,-5.615234375,3.6529541015625,-0.8349609375,69.89501953125,10.5413818359375,6.30615234375,15.029296875,1.0019343696027634,42949656.66,3809663398.0,4033562007.0,21.705,160.66,09:32:28.087966,1111.11,22.34,72.0,1.3139999999999996
0.23447265625000002,1.36376953125,8.61328125,34.66,-0.67138671875,0.79345703125,-5.615234375,3.6474609375,-0.823974609375,69.818115234375,10.491943359375,6.4105224609375,15.1776123046875,1.0019343696027634,42949656.66,3809663398.0,4033562007.0,21.705,160.75,09:32:28.097945,1111.11,22.34,72.0,1.3539999999999996
-0.052636718750000006,0.248828125,8.73291015625,34.7,-2.0751953125,0.8544921875,-5.18798828125,3.62548828125,-0.81298828125,69.7357177734375,10.458984375,6.52587890625,15.281982421875,1.0019343696027634,42949656.66,3809663398.0,4033562007.0,21.705,160.66,09:32:28.107850,1111.11,22.34,72.0,1.32
0.10048828125,0.13398437500000002,10.819238281250001,34.67,-0.1220703125,0.244140625,-4.8828125,3.603515625,-0.791015625,69.5599365234375,10.404052734375,6.7071533203125,15.4083251953125,1.0019343696027634,42949656.66,3809663398.0,4033562007.0,21.705,160.58,09:32:28.127333,1090.91,21.93,72.0,1.3180000000000003
-0.07177734375,2.25859375,8.0390625,34.7,-3.2958984375,1.3427734375,-5.31005859375,3.6474609375,-0.7086181640625,68.719482421875,10.458984375,6.83349609375,15.2105712890625,1.0019245003700963,42949656.74,3809663580.0,4033561986.0,21.705,160.49,09:32:28.224183,1111.11,22.34,72.0,1.3180000000000003
-0.15791015625000002,-0.06699218750000001,11.111132812500001,34.7,-3.90625,0.0,-5.126953125,3.614501953125,-0.714111328125,68.642578125,10.48095703125,6.87744140625,15.22705078125,1.0019245003700963,42949656.74,3809663580.0,4033561986.0,21.705,160.58,09:32:28.226022,1111.11,22.34,72.0,1.3539999999999996
-0.15791015625000002,-0.06699218750000001,11.111132812500001,34.7,-3.90625,0.0,-5.126953125,3.58154296875,-0.714111328125,68.5601806640625,10.5194091796875,6.888427734375,15.238037109375,1.0019245003700963,42949656.74,3809663580.0,4033561986.0,21.705,160.40,09:32:28.235953,1111.11,22.34,72.0,1.3319999999999999
0.61728515625,0.5646484375,10.21630859375,34.67,-0.244140625,-0.3662109375,-5.18798828125,3.58154296875,-0.7196044921875,68.4722900390625,10.5194091796875,6.92138671875,15.1995849609375,1.0019245003700963,42949656.74,3809663580.0,4033561986.0,21.705,160.49,09:32:28.246154,1111.11,22.34,72.0,1.3619999999999999
